id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
102208024.0,6114,6114,6659,6115,6113,6120,6114,6114,6120,6114,6114,6130,6114,6114,6114,6114,6114,6509,6114,6114,6114,6114,6113,6130,6114,6114,6130,6114,6120,6114,6114,6114,5400,6114,6360,6112,26
102208023.0,6114,6116,6114,6240,6220,6120,6114,6113,6130,6114,6116,6120,6114,6114,6114,6114,6114,6111,6114,6114,6114,6114,6350,6330,6114,6114,6440,1400,3300,6114,6114,6114,6114,6114,6114,6350,60
102208022.0,6114,6140,6120,6115,6114,5600,6113,6140,6116,6114,6140,3300,6116,6116,6116,6114,6113,3500,6115,6113,6114,3500,1600,5600,6114,6114,6509,1200,6114,6113,6114,6114,6114,6114,1100,6114,60
102208021.0,6114,6113,6114,6114,6114,6114,6114,6114,6114,2210,6111,6114,6113,6114,6113,6114,6114,6111,6114,6114,6114,6114,6509,6130,6114,6114,6114,2100,6340,6114,6114,6114,6113,6114,6350,2300,10
102208018.0,6114,6114,6114,6114,6113,6114,6114,6113,6114,6114,6114,6112,6113,6114,6113,6114,6114,6113,6114,6113,6114,6114,6114,6111,6114,6114,6114,6114,6360,6114,6114,6113,6114,6114,6113,6114,26
102208017.0,6114,6150,6114,6114,6114,6114,6113,6113,6114,6150,6150,6559,6150,6114,6114,6114,6114,3600,6114,6114,6115,6114,6113,5600,6114,6629,6160,6113,6114,6114,6114,6114,6114,6114,5600,6114,22
102208014.0,6114,6114,6113,1600,6330,6112,6114,6115,6114,6160,6113,2100,6114,6111,6114,6114,6114,6130,6114,6113,6113,6114,6116,6659,6114,6450,6240,2230,6550,6114,6114,6550,6115,6114,6550,6559,30
102208010.0,6114,6116,6113,5600,6120,6360,6115,6115,6114,4400,6114,6559,6113,6130,6113,6114,6113,3300,5400,6459,6140,6114,6130,4400,6140,6113,6114,5600,6130,6114,6114,6113,6115,6114,6114,6114,22
102208007.0,6114,6113,6115,6116,6114,6459,6114,6230,6113,6210,6115,3600,6114,6113,6113,6114,6114,6550,6114,6114,6114,6114,6115,6559,6114,6114,6140,5400,4200,6114,6114,6114,6113,6114,6115,2100,10
102208006.0,6114,6113,6114,6116,6114,6130,6114,6114,6113,6114,3400,6114,6114,6113,6114,6114,6113,3600,6114,6116,6116,3600,6350,6114,6114,6114,6114,6116,6114,6140,6114,5100,6114,6114,6114,6120,50
