PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund,clustered_label
201608,101820,42955.44,0.639080871,0.0,0.360919129,0.0,0.0,0.0,0.0,0.0,0,0.74
201609,101820,2937.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,101820,27655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,101820,26950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,101820,37500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,101820,37500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,10185,30369.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10185,53248.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10185,62137.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10185,41021.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10185,58368.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10185,23498.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10185,3530.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,10185,8906.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10185,8906.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10185,8906.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201601,10201,363.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10201,365.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10201,3162.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10201,6734.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10201,3839.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10201,4057.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10201,3092.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10201,3078.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,10201,3208.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,10201,6066.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,10201,2850.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,10201,23996.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,10201,24841.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,10201,5190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,10201,5689.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,10201,6097.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,10207,66327.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10207,38428.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10207,46252.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10207,90307.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10207,36717.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10207,44467.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10207,43774.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10207,44043.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,10207,30482.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,10207,30641.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,10207,57302.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10207,52185.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10207,53692.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,10207,28672.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,10207,45859.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,10207,17253.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,10207,33841.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,10207,31065.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,102079,7139.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,102079,9507.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,102079,17002.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102079,11746.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102079,13001.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,102079,35829.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,102079,8798.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,102079,21575.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,102079,30695.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,102079,1598.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,102079,2996.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,102079,4388.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,102079,10755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,102079,10355.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,102079,3811.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,102079,7194.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,102079,26595.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,102079,34685.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,102160,27550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,102160,27550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102160,27550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102160,4640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,102160,-6760.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201609,102160,-6760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201610,102160,-6760.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201611,102160,-6760.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.5
201601,10225,6733.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10225,7807.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10225,7343.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10225,7719.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10225,5025.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10225,4859.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10225,4287.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10225,7540.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,10225,8710.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,10225,10204.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,10225,11501.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10225,9742.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10225,3559.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,10225,1250.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,10225,1360.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,10225,717.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,10225,911.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,10225,1449.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,102359,742895.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,102359,914820.0,1.002186222,-0.0021862220000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,102359,867710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102359,815690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102359,899782.2,0.814330401,0.185669599,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201606,102359,726761.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,102359,342978.55,0.842618292,0.157381708,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,102359,726139.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,102359,555429.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,102359,411229.45,0.86900391,0.13099609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,102359,95010.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,102359,65010.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,102359,160830.11,0.595783961,0.40421603899999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201702,102359,66310.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,102359,539590.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,102359,335690.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,102359,263457.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,102359,439377.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,10239,56807.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10239,36287.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10239,65837.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10239,98774.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10239,98606.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10239,116789.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10239,244134.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10239,166689.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,10239,109682.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,10239,100102.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,10239,76179.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10239,70768.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10239,103863.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,10239,109759.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,10239,225284.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,10239,157001.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,10239,88918.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,10239,91704.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,102419,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201606,102419,2850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,102680,2424.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,102680,8574.0,0.717284815,0.282715185,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201603,102680,3855.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102680,3855.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102680,17895.0,0.784576697,0.215423303,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201606,102680,64458.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,102680,80358.12,0.825282125,0.174717875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,102680,148080.8,0.738757489,0.261242511,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201609,102680,179447.3,0.9113945990000001,0.088605401,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,102680,130051.5,0.538644306,0.461355694,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201611,102680,126827.9,0.780832924,0.21916707600000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201612,102680,109209.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,102680,175152.8,0.45767467,0.54232533,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201702,102680,157116.0,0.419709005,0.090506377,0.48978461799999995,0.0,0.0,0.0,0.0,0.0,0,0.12
201703,102680,58272.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201601,102781,7422208.0,0.8161198120000001,0.183916565,-3.64e-05,0.0,0.0,0.0,0.0,0.0,0,0.76
201602,102781,3864380.5,1.07456331,-0.079906728,0.005413286999999999,-6.99e-05,0.0,0.0,0.0,0.0,0,0.75
201603,102781,7553906.0,1.001687207,0.043805814000000005,-0.04549302,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102781,8531397.5,1.074162058,-0.074162058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102781,7762097.4,1.027610836,-0.026431258,-0.0011795780000000001,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,102781,3103036.59,1.110336759,-0.10492077400000001,-0.0024653270000000002,-0.002950658,0.0,0.0,0.0,0.0,0,0.75
201607,102781,2901950.7,0.8745083779999999,0.12812778,0.0,-0.002636158,0.0,0.0,0.0,0.0,0,0.75
201608,102781,3116837.5,0.909336788,0.095261623,-0.004598411,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,102781,2639074.0,0.944989227,-0.003467125,0.06390878,-0.005430882,0.0,0.0,0.0,0.0,0,0.75
201610,102781,1854008.0,0.993338756,0.006661244,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,102781,2306517.0,0.965690259,0.034309741,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,102781,2588067.5,0.9374054190000001,0.06887842,0.0,-0.006283839,0.0,0.0,0.0,0.0,0,0.75
201701,102781,2914034.0,0.649958099,0.37025305799999997,-0.014630233999999999,0.0,-0.005580923000000001,0.0,0.0,0.0,0,0.76
201702,102781,2044865.5,0.81001391,0.036241503,0.17459339,-0.020848804,0.0,0.0,0.0,0.0,0,0.74
201703,102781,2238747.0,0.936478307,0.028140741,0.035380952,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,102781,2274035.5,0.961198495,0.011097451999999999,0.027704053,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,102781,1966609.5,0.960739028,0.026428734,0.012832237,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,102781,1274066.0,0.876380031,0.08282538,0.04079459,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,10279,5005678.09,0.0,0.0,0.043044774,0.9569552259999999,0.0,0.0,0.0,0.0,0,0.71
201602,10279,4993230.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10279,5156062.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10279,5144074.89,0.055757635,0.944242365,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201605,10279,4749824.88,-0.071215044,0.0,0.059728417,1.0114866279999999,0.0,0.0,0.0,0.0,0,0.71
201606,10279,5494437.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10279,5140668.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10279,5172101.27,0.131192104,0.0,0.868807896,0.0,0.0,0.0,0.0,0.0,0,0.11
201609,10279,2999845.58,0.0,0.003399325,0.0,0.996600675,0.0,0.0,0.0,0.0,0,0.71
201610,10279,2123766.58,0.0,0.0,0.0,0.00477116,0.99522884,0.0,0.0,0.0,0,0.5
201611,10279,1931011.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10279,1908258.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10279,1963354.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201702,10279,1616357.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.11
201703,10279,1633410.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.71
201704,10279,1484220.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.5
201705,10279,1489399.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.3
201601,1029,77295.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,1029,65416.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,1029,71272.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,1029,71328.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,1029,60953.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,1029,50540.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,1029,134355.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,1029,168614.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,1029,158617.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,1029,153737.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,1029,169331.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,1029,59588.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,1029,235659.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,1029,556227.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,1029,994198.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,1029,1275312.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,1029,1591979.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,1029,1549194.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,10291,52355.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,10291,27407.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,10291,17365.32,1.062801031,-0.062801031,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,10291,15893.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,10291,14834.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,10291,41006.51,1.018791163,-0.018791163,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,10291,50200.75,1.0204156309999999,0.0,-0.020415631,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,10291,60073.47,0.999999834,0.0,0.010578213999999999,-0.010578047,0.0,0.0,0.0,0.0,0,0.75
201609,10291,75715.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,10291,116777.65,1.000030657,0.0,0.0,-3.07e-05,0.0,0.0,0.0,0.0,0,0.75
201611,10291,69830.03,1.000127596,-0.000127596,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,10291,45560.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,10291,47568.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,10291,55560.07,1.001171525,-0.001171525,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,10291,24298.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,10291,40029.88,1.002084943,0.0,-0.0020849429999999997,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,10291,36727.36,1.00213846,-0.00213846,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,10291,43215.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,102944,5530.4,0.43526688799999996,0.564733112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201701,102944,2085.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,102944,10610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,102944,2856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,102944,14069.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,102944,13140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201601,102999,14324.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,102999,5068.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,102999,10240.08,0.866692448,0.133307552,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,102999,9049.34,0.909050826,0.09094917400000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,102999,15873.96,0.875837535,0.124162465,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,102999,22573.65,0.934439047,0.06556095299999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,102999,21145.57,0.7950417040000001,0.204958296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201608,102999,21092.69,0.807019873,0.192980127,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201609,102999,23038.16,0.668819472,0.33118052800000003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201610,102999,38532.8,0.8760829729999999,0.123917027,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,102999,18758.88,0.05952221,0.94047779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201612,102999,8953.72,0.46333926,0.12584155,0.41081919,0.0,0.0,0.0,0.0,0.0,0,0.74
201701,102999,1624.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,102999,10000.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,102999,1540.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,102999,10784.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,102999,20662.97,0.8008882559999999,0.19911174399999998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.76
201706,102999,23583.66,0.967935002,0.032064998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,103002,1770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,103002,11100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,103002,11100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
201611,103002,7450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,103002,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,103002,2700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,103002,1890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201601,103041,4468736.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,103041,4447320.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,103041,3847328.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,103041,3474819.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,103041,2839648.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,103041,5257392.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,103041,7261366.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201608,103041,12389627.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201609,103041,15325954.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201610,103041,16630135.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201611,103041,13976037.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201612,103041,8816649.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201701,103041,3752352.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201702,103041,489153.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201703,103041,1596423.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201704,103041,3425804.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201705,103041,4899556.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201706,103041,6722080.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201602,103081,24579.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201603,103081,77595.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201604,103081,26669.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201605,103081,31528.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201606,103081,59609.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75
201607,103081,93363.53,0.184267133,0.815732867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8
