,PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund
20015,201701,169259,-294,0,0,0,-294,0,0,0,0,0
20016,201702,169259,-294,0,0,0,0,-294,0,0,0,0
20017,201703,169259,-294,0,0,0,0,0,-294,0,0,0
20018,201704,169259,-294,0,0,0,0,0,0,-294,0,0
20019,201601,169317,1371.79,1371.79,0,0,0,0,0,0,0,0
20020,201602,169317,2553.07,2553.07,0,0,0,0,0,0,0,0
20021,201603,169317,1237.69,1237.69,0,0,0,0,0,0,0,0
20022,201604,169317,1234.81,1234.81,0,0,0,0,0,0,0,0
20023,201606,169317,7586.3,7586.3,0,0,0,0,0,0,0,0
20024,201607,169317,13952.73,13952.73,0,0,0,0,0,0,0,0
20025,201608,169317,34813.53,34813.53,0,0,0,0,0,0,0,0
20026,201609,169317,35919.07,35919.07,0,0,0,0,0,0,0,0
20027,201610,169317,36040.93,36040.93,0,0,0,0,0,0,0,0
20028,201611,169317,26459.78,26459.78,0,0,0,0,0,0,0,0
20029,201612,169317,17468.25,17468.25,0,0,0,0,0,0,0,0
20030,201701,169317,44907.17,44907.17,0,0,0,0,0,0,0,0
20031,201702,169317,30330.54,30330.54,0,0,0,0,0,0,0,0
20032,201703,169317,43348.8,43348.8,0,0,0,0,0,0,0,0
20033,201704,169317,45961.81,45961.81,0,0,0,0,0,0,0,0
20034,201705,169317,60281.81,60281.81,0,0,0,0,0,0,0,0
20035,201706,169317,37697.54,37697.54,0,0,0,0,0,0,0,0
20036,201601,169359,3404.36,464.36,2940,0,0,0,0,0,0,0
20037,201602,169359,452.12,452.12,0,0,0,0,0,0,0,0
20038,201603,169359,76321.27,76321.27,0,0,0,0,0,0,0,0
20039,201604,169359,38176.34,38176.34,0,0,0,0,0,0,0,0
20040,201605,169359,1470,1470,0,0,0,0,0,0,0,0
20041,201601,169364,108809.5,108809.5,0,0,0,0,0,0,0,0
20042,201602,169364,74317.4,67900.4,6417,0,0,0,0,0,0,0
20043,201603,169364,9930,9930,0,0,0,0,0,0,0,0
20044,201604,169364,149256,85976,63280,0,0,0,0,0,0,0
20045,201605,169364,120277,113426,6851,0,0,0,0,0,0,0
20046,201606,169364,557146,523891,33255,0,0,0,0,0,0,0
20047,201607,169364,928438,806903,121535,0,0,0,0,0,0,0
20048,201608,169364,434556.99,378623,55933.99,0,0,0,0,0,0,0
20049,201609,169364,923246,760273.2,162972.8,0,0,0,0,0,0,0
20050,201610,169364,614092.2,56320,557772.2,0,0,0,0,0,0,0
20051,201611,169364,356210,356210,0,0,0,0,0,0,0,0
20052,201612,169364,439617,439617,0,0,0,0,0,0,0,0
20053,201701,169364,263848.8,263848.8,0,0,0,0,0,0,0,0
20054,201702,169364,374207,374207,0,0,0,0,0,0,0,0
20055,201703,169364,151548.4,151548.4,0,0,0,0,0,0,0,0
20056,201704,169364,414295,386520,27775,0,0,0,0,0,0,0
20057,201705,169364,4545,4545,0,0,0,0,0,0,0,0
20058,201706,169364,40050,40050,0,0,0,0,0,0,0,0
20059,201601,169380,5488.27,5488.27,0,0,0,0,0,0,0,0
20060,201605,169380,1022.63,1022.63,0,0,0,0,0,0,0,0
20061,201606,169380,1636.23,1636.23,0,0,0,0,0,0,0,0
20062,201607,169380,1896.31,1896.31,0,0,0,0,0,0,0,0
20063,201608,169380,657.47,657.47,0,0,0,0,0,0,0,0
20064,201607,169399,301.13,0,301.13,0,0,0,0,0,0,0
20065,201609,169399,37.67,0,37.67,0,0,0,0,0,0,0
20066,201610,169399,28428.84,0,28428.84,0,0,0,0,0,0,0
20067,201611,169399,4264.26,0,4264.26,0,0,0,0,0,0,0
20068,201612,169399,22831.06,0,22831.06,0,0,0,0,0,0,0
20069,201706,169399,11505.09,0,11505.09,0,0,0,0,0,0,0
20070,201703,169418,2852,2852,0,0,0,0,0,0,0,0
20071,201704,169418,2852,2852,0,0,0,0,0,0,0,0
20072,201705,169418,2852,2852,0,0,0,0,0,0,0,0
20073,201706,169418,5836,5836,0,0,0,0,0,0,0,0
20074,201702,16946,0.33,0,0.33,0,0,0,0,0,0,0
20075,201601,169466,5132,5132,0,0,0,0,0,0,0,0
20076,201602,169466,10584.75,5452.75,5132,0,0,0,0,0,0,0
20077,201603,169466,2423.55,2423.55,0,0,0,0,0,0,0,0
20078,201604,169466,6339.6,6339.6,0,0,0,0,0,0,0,0
20079,201605,169466,1536.25,1536.25,0,0,0,0,0,0,0,0
20080,201606,169466,830.75,830.75,0,0,0,0,0,0,0,0
20081,201607,169466,17586.35,17586.35,0,0,0,0,0,0,0,0
20082,201608,169466,22975.7,22975.7,0,0,0,0,0,0,0,0
20083,201609,169466,4147.3,4147.3,0,0,0,0,0,0,0,0
20084,201610,169466,9263.35,9263.35,0,0,0,0,0,0,0,0
20085,201611,169466,4302.15,4302.15,0,0,0,0,0,0,0,0
20086,201612,169466,21374.1,21374.1,0,0,0,0,0,0,0,0
20087,201701,169466,80750.6,80750.6,0,0,0,0,0,0,0,0
20088,201702,169466,75932.05,75932.05,0,0,0,0,0,0,0,0
20089,201703,169466,17473,17473,0,0,0,0,0,0,0,0
20090,201704,169466,124803.75,124803.75,0,0,0,0,0,0,0,0
20091,201705,169466,4496.5,4496.5,0,0,0,0,0,0,0,0
20092,201706,169466,12839.5,12839.5,0,0,0,0,0,0,0,0
20093,201704,169469,14050,0,14050,0,0,0,0,0,0,0
20094,201602,169496,4944,0,4944,0,0,0,0,0,0,0
20095,201606,169496,103930,103930,0,0,0,0,0,0,0,0
20096,201607,169496,79040,0,79040,0,0,0,0,0,0,0
20097,201608,169496,11552,11552,0,0,0,0,0,0,0,0
20098,201603,169501,1452.42,1452.42,0,0,0,0,0,0,0,0
20099,201604,169501,724.52,724.52,0,0,0,0,0,0,0,0
20100,201606,169501,724.21,724.21,0,0,0,0,0,0,0,0
20101,201607,169501,732.27,732.27,0,0,0,0,0,0,0,0
20102,201609,169501,736.73,736.73,0,0,0,0,0,0,0,0
20103,201611,169501,733.38,733.38,0,0,0,0,0,0,0,0
20104,201705,169501,656.39,656.39,0,0,0,0,0,0,0,0
20105,201612,169519,5811.96,5811.96,0,0,0,0,0,0,0,0
20106,201701,169519,5979.78,5979.78,0,0,0,0,0,0,0,0
20107,201601,169538,29260.43,0,29260.43,0,0,0,0,0,0,0
20108,201602,169538,5455.75,2454.05,3001.7,0,0,0,0,0,0,0
20109,201603,169538,1260.86,166.81,1094.05,0,0,0,0,0,0,0
20110,201604,169538,1586.44,0,1586.44,0,0,0,0,0,0,0
20111,201605,169538,1408.97,1408.97,0,0,0,0,0,0,0,0
20112,201606,169538,11059.98,3662.59,7397.39,0,0,0,0,0,0,0
20113,201607,169538,9452.38,0,9331.27,121.11,0,0,0,0,0,0
20114,201608,169538,82.96,82.96,0,0,0,0,0,0,0,0
20115,201610,169538,1969.58,0,1969.58,0,0,0,0,0,0,0
20116,201611,169538,1562.09,185.21,1376.81,0.07,0,0,0,0,0,0
20117,201612,169538,1031.43,0,1031.43,0,0,0,0,0,0,0
20118,201701,169538,125.39,0,125.39,0,0,0,0,0,0,0
20119,201702,169538,1771.45,0,1771.45,0,0,0,0,0,0,0
20120,201703,169538,26666.16,45.62,26620.54,0,0,0,0,0,0,0
20121,201704,169538,14262.23,0,14262.23,0,0,0,0,0,0,0
20122,201705,169538,14505.01,0,14505.01,0,0,0,0,0,0,0
20123,201706,169538,12230.61,2560.97,9669.64,0,0,0,0,0,0,0
20124,201601,169560,143420.84,143420.84,0,0,0,0,0,0,0,0
20125,201602,169560,144668.4,144668.4,0,0,0,0,0,0,0,0
20126,201603,169560,575708.99,575708.99,0,0,0,0,0,0,0,0
20127,201604,169560,535436.31,408727.95,126708.36,0,0,0,0,0,0,0
20128,201605,169560,231623.15,231623.12,0.03,0,0,0,0,0,0,0
20129,201606,169560,379555.69,379555.69,0,0,0,0,0,0,0,0
20130,201607,169560,349211.12,349211.12,0,0,0,0,0,0,0,0
20131,201608,169560,197796.62,197796.62,0,0,0,0,0,0,0,0
20132,201609,169560,479555.14,479555.14,0,0,0,0,0,0,0,0
20133,201610,169560,192327.46,192327.46,0,0,0,0,0,0,0,0
20134,201610,169576,-17.66,0,-17.66,0,0,0,0,0,0,0
20135,201611,169576,-17.66,0,0,-17.66,0,0,0,0,0,0
20136,201612,169576,-17.66,0,0,0,-17.66,0,0,0,0,0
20137,201701,169576,-17.66,0,0,0,0,-17.66,0,0,0,0
20138,201702,169576,-17.66,0,0,0,0,0,-17.66,0,0,0
20139,201703,169576,-17.66,0,0,0,0,0,0,-17.66,0,0
20140,201704,169576,-17.66,0,0,0,0,0,0,0,-17.66,0
20141,201705,169576,-17.66,0,0,0,0,0,0,0,-17.66,0
20142,201706,169576,-17.66,0,0,0,0,0,0,0,-17.66,0
20143,201603,169636,1540,1540,0,0,0,0,0,0,0,0
20144,201604,169636,3255,3255,0,0,0,0,0,0,0,0
20145,201605,169636,5510,5510,0,0,0,0,0,0,0,0
20146,201606,169636,5510,5510,0,0,0,0,0,0,0,0
20147,201607,169636,3970,3970,0,0,0,0,0,0,0,0
20148,201603,169725,75938.7,75938.7,0,0,0,0,0,0,0,0
20149,201604,169725,75938.7,75938.7,0,0,0,0,0,0,0,0
20150,201605,169725,1940,1940,0,0,0,0,0,0,0,0
20151,201606,169725,1940,1940,0,0,0,0,0,0,0,0
20152,201607,169725,24490.56,24490.56,0,0,0,0,0,0,0,0
20153,201608,169725,79900.96,79900.96,0,0,0,0,0,0,0,0
20154,201609,169725,53120.4,53120.4,0,0,0,0,0,0,0,0
20155,201610,169725,84.8,0,84.8,0,0,0,0,0,0,0
20156,201611,169725,84.8,0,0,84.8,0,0,0,0,0,0
20157,201612,169725,84.8,0,0,0,84.8,0,0,0,0,0
20158,201601,169762,30090,0,30090,0,0,0,0,0,0,0
20159,201603,169762,160650,160650,0,0,0,0,0,0,0,0
20160,201604,169762,142800,142800,0,0,0,0,0,0,0,0
20161,201605,169762,204938.4,62138.4,142800,0,0,0,0,0,0,0
20162,201606,169762,163200,102000,61200,0,0,0,0,0,0,0
20163,201607,169762,170952,170952,0,0,0,0,0,0,0,0
20164,201608,169762,196494.91,205173,-8678.09,0,0,0,0,0,0,0
20165,201609,169762,86946.91,95625,0,-8678.09,0,0,0,0,0,0
20166,201610,169762,59103.41,67781.5,0,0,-8678.09,0,0,0,0,0
20167,201611,169762,100260.41,108938.5,0,0,0,-8678.09,0,0,0,0
20168,201612,169762,97276.91,97155,8800,0,0,0,-8678.09,0,0,0
20169,201701,169762,-8678.09,0,0,0,0,0,0,-8678.09,0,0
20170,201702,169762,-15666.02,0,-6987.93,0,0,0,0,0,-8678.09,0
20171,201703,169762,69615,69615,0,0,0,0,0,0,0,0
20172,201704,169762,91678,91678,0,0,0,0,0,0,0,0
20173,201705,169762,75358.2,33558.2,41800,0,0,0,0,0,0,0
20174,201706,169762,4932.4,0,4932.4,0,0,0,0,0,0,0
20175,201706,169786,82095.83,0,82095.83,0,0,0,0,0,0,0
20176,201606,169800,553.24,553.24,0,0,0,0,0,0,0,0
20177,201607,169800,559.4,559.4,0,0,0,0,0,0,0,0
20178,201608,169800,562.84,562.84,0,0,0,0,0,0,0,0
20179,201702,169800,4932.53,4932.53,0,0,0,0,0,0,0,0
20180,201703,169800,4984.57,4984.57,0,0,0,0,0,0,0,0
20181,201602,169816,14.22,0,14.22,0,0,0,0,0,0,0
20182,201601,169820,5202266,5202266,0,0,0,0,0,0,0,0
20183,201602,169820,6117955,6117955,0,0,0,0,0,0,0,0
20184,201603,169820,6830410.36,6830410.36,0,0,0,0,0,0,0,0
20185,201604,169820,6139008,6139008,0,0,0,0,0,0,0,0
20186,201605,169820,11100063.5,11100257.5,-194,0,0,0,0,0,0,0
20187,201606,169820,11403927,12735927,-1332000,0,0,0,0,0,0,0
20188,201607,169820,11947604,11947604,0,0,0,0,0,0,0,0
20189,201608,169820,10266045.5,10266045.5,0,0,0,0,0,0,0,0
20190,201609,169820,9661435.01,10551535.01,-890100,0,0,0,0,0,0,0
20191,201610,169820,5993510,5993510,0,0,0,0,0,0,0,0
20192,201611,169820,7865043.5,7865043.5,0,0,0,0,0,0,0,0
20193,201612,169820,6446011,6450961,-4950,0,0,0,0,0,0,0
20194,201701,169820,11486340,11486340,0,0,0,0,0,0,0,0
20195,201702,169820,9784857,10214198,-429341,0,0,0,0,0,0,0
20196,201703,169820,6030717,5919036,0,111681,0,0,0,0,0,0
20197,201704,169820,5895699,5895699,0,0,0,0,0,0,0,0
20198,201705,169820,6083538.3,6085301.5,-1763.2,0,0,0,0,0,0,0
20199,201706,169820,5631780.8,5633544,0,-1763.2,0,0,0,0,0,0
20200,201705,169837,0,0,0,0,0,0,0,0,0,0
20201,201609,169844,7677.01,7677.01,0,0,0,0,0,0,0,0
20202,201703,169844,8925.16,8925.16,0,0,0,0,0,0,0,0
20203,201704,169844,8902,8902,0,0,0,0,0,0,0,0
20204,201601,169846,3376.8,3376.8,0,0,0,0,0,0,0,0
20205,201602,169846,4573.6,1196.8,3376.8,0,0,0,0,0,0,0
20206,201702,169846,1196.8,1196.8,0,0,0,0,0,0,0,0
20207,201602,169865,12235.86,12235.86,0,0,0,0,0,0,0,0
20208,201603,169865,35530.83,35530.83,0,0,0,0,0,0,0,0
20209,201604,169865,44584.9,44584.9,0,0,0,0,0,0,0,0
20210,201605,169865,31765.25,31765.25,0,0,0,0,0,0,0,0
20211,201606,169865,8124.29,8124.29,0,0,0,0,0,0,0,0
20212,201607,169865,6005.01,6005.01,0,0,0,0,0,0,0,0
20213,201609,169865,5454.72,5454.72,0,0,0,0,0,0,0,0
20214,201610,169865,5375.11,5375.11,0,0,0,0,0,0,0,0
20215,201611,169865,5281.65,5281.65,0,0,0,0,0,0,0,0
20216,201701,169865,201.17,201.17,0,0,0,0,0,0,0,0
20217,201702,169865,3471.77,3471.77,0,0,0,0,0,0,0,0
20218,201703,169865,18566.71,18566.71,0,0,0,0,0,0,0,0
20219,201704,169865,18456.16,18456.16,0,0,0,0,0,0,0,0
20220,201705,169865,13960.01,13960.01,0,0,0,0,0,0,0,0
20221,201706,169865,16686.09,16686.09,0,0,0,0,0,0,0,0
20222,201609,169881,4317.38,0,4317.38,0,0,0,0,0,0,0
20223,201703,169881,23749.58,23749.58,0,0,0,0,0,0,0,0
20224,201704,169881,57195.98,56616.28,579.7,0,0,0,0,0,0,0
20225,201705,169881,22288.52,22288.52,0,0,0,0,0,0,0,0
20226,201706,169881,58448.78,58448.78,0,0,0,0,0,0,0,0
20227,201702,169959,2850,0,2850,0,0,0,0,0,0,0
20228,201601,169963,2410.91,2410.91,0,0,0,0,0,0,0,0
20229,201603,169963,3398.6,3398.6,0,0,0,0,0,0,0,0
20230,201604,169963,3390.02,3390.02,0,0,0,0,0,0,0,0
20231,201605,169963,5210.14,5210.14,0,0,0,0,0,0,0,0
20232,201606,169963,1851.83,1851.83,0,0,0,0,0,0,0,0
20233,201607,169963,1651.38,1651.38,0,0,0,0,0,0,0,0
20234,201608,169963,4932.57,4932.57,0,0,0,0,0,0,0,0
20235,201609,169963,3292.28,3292.28,0,0,0,0,0,0,0,0
20236,201612,169963,3149.58,3149.58,0,0,0,0,0,0,0,0
20237,201701,169963,3218.76,3218.76,0,0,0,0,0,0,0,0
20238,201702,169963,3209.2,3209.2,0,0,0,0,0,0,0,0
20239,201703,169963,3400.06,3400.06,0,0,0,0,0,0,0,0
20240,201704,169963,3391.24,3391.24,0,0,0,0,0,0,0,0
20241,201706,169963,1629.53,1629.53,0,0,0,0,0,0,0,0
20242,201603,169970,-2515,0,-2515,0,0,0,0,0,0,0
20243,201604,169970,6951,0,8481,-1530,0,0,0,0,0,0
20244,201605,169970,-7911.5,0,-6381.5,0,-1530,0,0,0,0,0
20245,201606,169970,154072.7,166000,-2573.3,-7824,0,-1530,0,0,0,0
20246,201607,169970,-11927.3,0,0,-2573.3,-7824,0,-1530,0,0,0
20247,201608,169970,-13985.1,0,-2057.8,0,-2573.3,-7824,0,-1530,0,0
20248,201609,169970,-10378.7,0,-7210.9,-1637.8,0,0,0,0,-1530,0
20249,201610,169970,84876.7,95602.5,-2349,-5209,-1637.8,0,0,0,-1530,0
20250,201611,169970,-3688.5,0,-2114.5,-1574,0,0,0,0,0,0
20251,201612,169970,-19210.5,0,-18868.5,0,-342,0,0,0,0,0
20252,201701,169970,-6117.5,0,-605,-5512.5,0,0,0,0,0,0
20253,201702,169970,-21820.5,0,-15703,-605,-5512.5,0,0,0,0,0
20254,201703,169970,-49022.5,-2940.5,-27244.5,-12871,-605,-5361.5,0,0,0,0
20255,201704,169970,-8250,0,-7378.5,-266.5,0,-605,0,0,0,0
20256,201705,169970,-30938.3,0,-25895.3,-4438,0,0,-605,0,0,0
20257,201706,169970,-34921.8,0,-5207.5,-24671.3,-4438,0,0,-605,0,0
20258,201701,169977,-186,0,-186,0,0,0,0,0,0,0
20259,201702,169977,-186,0,0,-186,0,0,0,0,0,0
20260,201606,169996,2991968,2991968,0,0,0,0,0,0,0,0
20261,201607,169996,11579186,11579186,0,0,0,0,0,0,0,0
20262,201608,169996,9017138,9017138,0,0,0,0,0,0,0,0
20263,201609,169996,2409033,159033,2250000,0,0,0,0,0,0,0
20264,201610,169996,4059812.01,2509812,0,1550000.01,0,0,0,0,0,0
20265,201611,169996,3993596.5,3482076.5,11520,0,500000,0,0,0,0,0
20266,201612,169996,6262374.7,4647222.7,1615152,0,0,0,0,0,0,0
20267,201701,169996,5777895.7,3005631.2,1595696,1176568.5,0,0,0,0,0,0
20268,201702,169996,4629837.2,221533,2812608.2,1595696,0,0,0,0,0,0
20269,201703,169996,4574127.2,28510,0,2949921.2,1595696,0,0,0,0,0
20270,201704,169996,4390749.2,0,28510,0,2949921.2,1412318,0,0,0,0
20271,201705,169996,3000000,0,0,0,0,2725056,274944,0,0,0
20272,201706,169996,3000000,0,0,0,0,0,2725056,274944,0,0
20273,201605,170016,6684.99,6684.99,0,0,0,0,0,0,0,0
20274,201606,170016,6640.97,6640.97,0,0,0,0,0,0,0,0
20275,201608,170016,628.6,628.6,0,0,0,0,0,0,0,0
20276,201609,170016,4482.62,4482.62,0,0,0,0,0,0,0,0
20277,201610,170016,11961.49,11961.49,0,0,0,0,0,0,0,0
20278,201611,170016,11202.44,11202.44,0,0,0,0,0,0,0,0
20279,201612,170016,13563.23,13563.23,0,0,0,0,0,0,0,0
20280,201701,170016,15635.3,15635.3,0,0,0,0,0,0,0,0
20281,201702,170016,18038.96,7631.59,10407.37,0,0,0,0,0,0,0
20282,201703,170016,6997.52,6997.52,0,0,0,0,0,0,0,0
20283,201704,170016,6581.26,6581.26,0,0,0,0,0,0,0,0
20284,201705,170016,2698.85,2698.85,0,0,0,0,0,0,0,0
20285,201706,170016,3342.8,3342.8,0,0,0,0,0,0,0,0
20286,201601,170022,361,361,0,0,0,0,0,0,0,0
20287,201603,170022,30063.6,30063.6,0,0,0,0,0,0,0,0
20288,201604,170022,48058.8,17995.2,30063.6,0,0,0,0,0,0,0
20289,201605,170022,6000,6000,0,0,0,0,0,0,0,0
20290,201606,170022,1453.95,1453.95,0,0,0,0,0,0,0,0
20291,201607,170022,28281.45,28281.45,0,0,0,0,0,0,0,0
20292,201608,170022,4800,0,4800,0,0,0,0,0,0,0
20293,201609,170022,742.5,742.5,0,0,0,0,0,0,0,0
20294,201610,170022,3638.5,3638.5,0,0,0,0,0,0,0,0
20295,201611,170022,2896,2896,0,0,0,0,0,0,0,0
20296,201706,170022,3279.27,3279.27,0,0,0,0,0,0,0,0
20297,201601,170030,4516.32,4516.32,0,0,0,0,0,0,0,0
20298,201602,170030,3078.74,2502.61,576.13,0,0,0,0,0,0,0
20299,201603,170030,1952.89,1952.89,0,0,0,0,0,0,0,0
20300,201604,170030,1444.22,1440.79,3.43,0,0,0,0,0,0,0
20301,201605,170030,913.98,913.98,0,0,0,0,0,0,0,0
20302,201606,170030,897.25,897.25,0,0,0,0,0,0,0,0
20303,201607,170030,4609.39,4609.39,0,0,0,0,0,0,0,0
20304,201608,170030,1041.22,1041.22,0,0,0,0,0,0,0,0
20305,201609,170030,872.94,872.94,0,0,0,0,0,0,0,0
20306,201610,170030,1018.66,1018.66,0,0,0,0,0,0,0,0
20307,201611,170030,3194.5,3127.3,67.2,0,0,0,0,0,0,0
20308,201612,170030,4796.45,4653.27,143.18,0,0,0,0,0,0,0
20309,201701,170030,1262.85,1252.44,10.41,0,0,0,0,0,0,0
20310,201702,170030,3804.75,3257.39,547.36,0,0,0,0,0,0,0
20311,201703,170030,7370.42,7292.1,78.32,0,0,0,0,0,0,0
20312,201704,170030,8500.86,8500.86,0,0,0,0,0,0,0,0
20313,201705,170030,11701.52,10155.1,1546.42,0,0,0,0,0,0,0
20314,201706,170030,4065.53,4065.53,0,0,0,0,0,0,0,0
20315,201601,170041,18812.45,18812.45,0,0,0,0,0,0,0,0
20316,201602,170041,18812.45,18812.45,0,0,0,0,0,0,0,0
20317,201603,170041,4244.04,4244.04,0,0,0,0,0,0,0,0
20318,201604,170041,2548.41,2548.41,0,0,0,0,0,0,0,0
20319,201605,170041,5431.7,5431.7,0,0,0,0,0,0,0,0
20320,201606,170041,11114.93,11114.93,0,0,0,0,0,0,0,0
20321,201607,170041,7664.27,7664.27,0,0,0,0,0,0,0,0
20322,201608,170041,3961.74,3961.74,0,0,0,0,0,0,0,0
20323,201610,170041,886.5,886.5,0,0,0,0,0,0,0,0
20324,201611,170041,886.5,886.5,0,0,0,0,0,0,0,0
20325,201704,170041,590.35,590.35,0,0,0,0,0,0,0,0
20326,201705,170041,6133.8,6133.8,0,0,0,0,0,0,0,0
20327,201706,170041,4364.66,4364.66,0,0,0,0,0,0,0,0
20328,201604,170061,930,930,0,0,0,0,0,0,0,0
20329,201605,170061,930,930,0,0,0,0,0,0,0,0
20330,201606,170061,930,0,930,0,0,0,0,0,0,0
20331,201701,170061,960,960,0,0,0,0,0,0,0,0
20332,201702,170061,960,960,0,0,0,0,0,0,0,0
20333,201606,170067,41040,0,41040,0,0,0,0,0,0,0
20334,201605,170096,11327.41,11327.41,0,0,0,0,0,0,0,0
20335,201606,170096,18676.98,18676.98,0,0,0,0,0,0,0,0
20336,201607,170096,37356.24,37356.24,0,0,0,0,0,0,0,0
20337,201608,170096,55790.53,55790.53,0,0,0,0,0,0,0,0
20338,201609,170096,76926.14,76926.14,0,0,0,0,0,0,0,0
20339,201610,170096,76307.79,76307.79,0,0,0,0,0,0,0,0
20340,201611,170096,81168.87,81168.87,0,0,0,0,0,0,0,0
20341,201612,170096,82463.62,82463.62,0,0,0,0,0,0,0,0
20342,201701,170096,83572.59,83572.59,0,0,0,0,0,0,0,0
20343,201702,170096,74221.72,74221.72,0,0,0,0,0,0,0,0
20344,201703,170096,76023.52,69048.88,6974.64,0,0,0,0,0,0,0
20345,201704,170096,72348.01,72348.01,0,0,0,0,0,0,0,0
20346,201705,170096,99116.08,99116.08,0,0,0,0,0,0,0,0
20347,201706,170096,100735.14,100735.14,0,0,0,0,0,0,0,0
20348,201603,170105,1683.36,1683.36,0,0,0,0,0,0,0,0
20349,201604,170105,23.38,0,23.38,0,0,0,0,0,0,0
20350,201601,170110,3735.41,3735.41,0,0,0,0,0,0,0,0
20351,201602,170110,3754.48,3754.48,0,0,0,0,0,0,0,0
20352,201603,170110,397.33,397.33,0,0,0,0,0,0,0,0
20353,201605,170110,1873.62,1873.62,0,0,0,0,0,0,0,0
20354,201606,170110,2424.9,2424.9,0,0,0,0,0,0,0,0
20355,201607,170110,571.38,571.38,0,0,0,0,0,0,0,0
20356,201611,170110,328.8,328.8,0,0,0,0,0,0,0,0
20357,201612,170110,187.26,187.26,0,0,0,0,0,0,0,0
20358,201602,170113,2448.03,2448.03,0,0,0,0,0,0,0,0
20359,201603,170113,540.66,540.66,0,0,0,0,0,0,0,0
20360,201604,170113,118.2,118.2,0,0,0,0,0,0,0,0
20361,201605,170113,819.67,819.67,0,0,0,0,0,0,0,0
20362,201606,170113,702.09,702.09,0,0,0,0,0,0,0,0
20363,201607,170113,1759.51,1759.51,0,0,0,0,0,0,0,0
20364,201609,170113,695.64,695.64,0,0,0,0,0,0,0,0
20365,201701,170121,24000,24000,0,0,0,0,0,0,0,0
20366,201702,170121,24000,24000,0,0,0,0,0,0,0,0
20367,201703,170121,9000,9000,0,0,0,0,0,0,0,0
20368,201704,170121,25610,25610,0,0,0,0,0,0,0,0
20369,201705,170121,21248.6,21248.6,0,0,0,0,0,0,0,0
20370,201706,170121,13679.8,13679.8,0,0,0,0,0,0,0,0
20371,201604,170135,42441.17,42441.17,0,0,0,0,0,0,0,0
20372,201605,170135,87452.72,87452.72,0,0,0,0,0,0,0,0
20373,201606,170135,93791.99,93791.99,0,0,0,0,0,0,0,0
20374,201607,170135,77068.12,77068.12,0,0,0,0,0,0,0,0
20375,201608,170135,88695.62,88695.62,0,0,0,0,0,0,0,0
20376,201609,170135,85494.05,85494.05,0,0,0,0,0,0,0,0
20377,201610,170135,83392.31,83392.31,0,0,0,0,0,0,0,0
20378,201611,170135,77760.29,77760.29,0,0,0,0,0,0,0,0
20379,201612,170135,93733.78,93733.78,0,0,0,0,0,0,0,0
20380,201701,170135,63159.25,63159.25,0,0,0,0,0,0,0,0
20381,201702,170135,62744.99,62744.99,0,0,0,0,0,0,0,0
20382,201703,170135,52221.02,52221.02,0,0,0,0,0,0,0,0
20383,201704,170135,48208.1,48208.1,0,0,0,0,0,0,0,0
20384,201705,170135,17917.31,17917.31,0,0,0,0,0,0,0,0
20385,201706,170135,29467.14,29467.14,0,0,0,0,0,0,0,0
20386,201601,170236,191000,191000,0,0,0,0,0,0,0,0
20387,201605,170236,38200,38200,0,0,0,0,0,0,0,0
20388,201608,170236,19000,19000,0,0,0,0,0,0,0,0
20389,201609,170236,38000,38000,0,0,0,0,0,0,0,0
20390,201610,170236,114000,114000,0,0,0,0,0,0,0,0
20391,201601,170263,22.39,22.39,0,0,0,0,0,0,0,0
20392,201602,170263,22.11,22.11,0,0,0,0,0,0,0,0
20393,201603,170263,67.86,67.86,0,0,0,0,0,0,0,0
20394,201604,170263,89.84,89.84,0,0,0,0,0,0,0,0
20395,201605,170263,88.86,88.86,0,0,0,0,0,0,0,0
20396,201606,170263,44.9,44.9,0,0,0,0,0,0,0,0
20397,201703,170263,2237.04,2237.04,0,0,0,0,0,0,0,0
20398,201704,170263,14232.17,14232.17,0,0,0,0,0,0,0,0
20399,201705,170263,16819.42,16819.42,0,0,0,0,0,0,0,0
20400,201706,170263,19252.32,16973.65,2278.67,0,0,0,0,0,0,0
20401,201603,170310,18000,18000,0,0,0,0,0,0,0,0
20402,201604,170316,3000,3000,0,0,0,0,0,0,0,0
20403,201605,170316,57000,57000,0,0,0,0,0,0,0,0
20404,201606,170316,63000,63000,0,0,0,0,0,0,0,0
20405,201607,170316,81000,81000,0,0,0,0,0,0,0,0
20406,201608,170316,99000,99000,0,0,0,0,0,0,0,0
20407,201609,170316,189000,168000,21000,0,0,0,0,0,0,0
20408,201610,170316,204000,204000,0,0,0,0,0,0,0,0
20409,201611,170316,132000,132000,0,0,0,0,0,0,0,0
20410,201612,170316,72000,72000,0,0,0,0,0,0,0,0
20411,201701,170316,84000,48000,36000,0,0,0,0,0,0,0
20412,201702,170316,48000,48000,0,0,0,0,0,0,0,0
20413,201703,170316,66000,66000,0,0,0,0,0,0,0,0
20414,201704,170316,54000,54000,0,0,0,0,0,0,0,0
20415,201705,170316,54000,54000,0,0,0,0,0,0,0,0
20416,201602,170322,26613,26613,0,0,0,0,0,0,0,0
20417,201603,170322,38558.68,38558.68,0,0,0,0,0,0,0,0
