index,CUSTOMER_NUM,clustered_label,0,1,2,3
4473,1421,3560,1,1,1,1
4474,142059,3100,1,1,0,0
4475,141962,1600,0,0,0,0
4476,1419,6800,0,0,0,0
4477,141843,3560,1,1,0,0
4478,14183,5400,0,0,0,0
4480,141684,3100,1,1,1,1
4482,1416,3560,1,1,1,1
4483,141564,6400,0,0,0,0
4484,141544,3300,1,0,0,0
4485,141530,3560,0,0,0,0
4486,141513,1700,1,1,1,1
4487,141489,1100,0,0,0,0
4489,141379,3560,0,0,0,0
4490,141355,3560,1,1,1,0
4491,141318,3560,1,1,0,0
4492,141303,6400,1,0,0,0
4493,141258,3560,1,1,1,1
4495,141229,1300,0,0,0,0
4497,141199,3580,1,1,0,0
4498,141169,6400,1,1,0,0
4499,141147,3560,1,1,1,1
4501,141122,3560,1,1,1,1
4502,141108,3200,1,1,1,1
4504,141079,6700,0,0,0,0
4505,141046,3560,0,0,0,0
4506,140924,3400,1,1,1,1
4507,1409,2100,1,0,0,0
4508,140859,3560,1,1,1,1
4509,140785,3300,1,0,0,0
4510,140759,3520,1,0,0,0
4512,140679,3560,1,1,1,1
4513,140600,6509,1,1,1,1
4514,1406,3560,1,1,1,1
4515,140561,3560,1,1,0,0
4516,140499,6300,0,0,0,0
4517,140399,2100,0,0,0,0
4518,140355,1300,0,0,0,0
4519,140304,6200,0,0,0,0
4520,1403,3800,1,1,1,1
4521,140279,1300,1,0,0,0
4522,14023,3560,0,0,0,0
4523,140220,3700,0,0,0,0
4524,140200,3700,1,1,1,1
4525,140185,4730,0,0,0,0
4526,140179,6520,0,0,0,0
4528,140121,3570,1,1,0,0
4529,140100,1200,0,0,0,0
4532,139901,1600,0,0,0,0
4533,139879,2700,0,0,0,0
4534,1398,3100,1,1,1,1
4535,139739,2100,0,0,0,0
4536,139661,6200,0,0,0,0
4538,139600,1300,1,1,1,1
4539,1395,3560,1,1,1,1
4540,139483,3560,1,1,1,1
4541,139462,3560,1,0,0,0
4543,139265,1300,0,0,0,0
4545,13915,3560,1,1,0,0
4546,139140,2900,1,1,1,0
4547,139120,3550,1,1,1,1
4548,139082,4510,0,0,0,0
4551,138982,2900,0,0,0,0
4552,138911,2600,1,0,0,0
4553,138819,3560,1,1,1,1
4554,138804,1800,0,0,0,0
4556,138624,3100,0,0,0,0
4557,1386,3560,1,1,1,1
4558,138582,2200,0,0,0,0
4559,138479,3200,1,1,0,0
4560,138384,3560,1,1,0,0
4561,138280,3560,0,0,0,0
4562,138219,3560,1,0,0,0
4563,138182,3560,1,1,1,1
4564,138139,3550,1,1,0,0
4565,1381,5500,1,1,0,0
4566,138059,3200,1,0,0,0
4567,138011,3800,1,0,0,0
4568,137960,3560,0,0,0,0
4570,137793,3560,0,0,0,0
4572,137662,3560,1,1,1,1
4573,1376,1100,0,0,0,0
4575,137560,5400,1,0,0,0
4576,137501,2100,0,0,0,0
4577,137461,3400,1,1,0,0
4579,137380,5400,1,1,0,0
4580,137343,2110,0,0,0,0
4584,137163,2100,0,0,0,0
4587,137040,3560,1,1,0,0
4588,137026,1700,1,0,0,0
4589,137023,3560,1,1,1,1
4590,136965,3300,0,0,0,0
4591,136940,3300,0,0,0,0
4592,136882,6509,1,1,1,1
4593,136841,6509,0,0,0,0
4594,136801,3560,1,0,0,0
4595,1368,3560,1,0,0,0
4596,1368,3560,1,1,1,1
4597,136799,3200,1,1,0,0
4598,136733,1500,1,1,1,1
4599,136726,1500,1,1,1,0
4600,136723,2400,0,0,0,0
4602,136682,3560,1,0,0,0
4603,136561,2600,0,0,0,0
4604,136523,3560,1,1,1,1
4605,136500,6400,1,1,1,1
4606,1365,3560,1,1,1,1
4609,136262,6559,0,0,0,0
4610,136243,3200,1,1,1,1
4611,136108,3560,1,1,1,0
4612,136065,1200,0,0,0,0
4613,136039,3200,0,0,0,0
4614,136019,4840,0,0,0,0
4616,1358,3560,1,1,1,1
4617,135761,6300,0,0,0,0
4618,135664,3560,1,1,1,1
4619,135660,3560,1,1,1,1
4620,135582,5800,1,0,0,0
4621,135482,3800,0,0,0,0
4622,1354,3560,1,1,1,1
4623,135399,3560,1,1,1,1
4624,135340,2110,1,0,0,0
4625,135302,3600,1,1,1,1
4627,1351,3540,1,1,1,1
4628,135060,3200,1,1,1,1
4629,135020,3560,1,1,1,1
4630,134939,3200,0,0,0,0
4632,1349,3560,1,1,1,1
4633,134880,1700,0,0,0,0
4636,134731,3100,1,0,0,0
4637,134726,3560,0,0,0,0
4638,134724,3560,0,0,0,0
4639,134720,6300,1,1,0,0
4640,134668,2100,0,0,0,0
4641,134659,3600,1,1,1,1
4642,134527,2110,0,0,0,0
4644,134472,2400,0,0,0,0
4646,134422,2200,1,0,0,0
4647,1343,3560,1,1,1,1
4648,134280,1700,0,0,0,0
4649,134242,1300,1,1,0,0
4650,134163,3510,1,0,0,0
4652,134084,3560,0,0,0,0
4653,134040,4580,0,0,0,0
4655,134002,3400,1,0,0,0
4656,1340,3560,0,0,0,0
4657,133960,3560,1,0,0,0
4658,133839,3800,1,1,1,1
4661,133419,3540,1,1,1,1
4662,1334,3560,1,1,1,1
4664,133180,3600,1,1,1,1
4665,133079,3560,1,0,0,0
4666,13295,4870,1,0,0,0
4668,132902,6530,1,1,0,0
4669,132880,4900,0,0,0,0
4670,132699,3560,0,0,0,0
4671,132282,3560,1,0,0,0
4673,132139,1300,0,0,0,0
4675,1320,3560,1,1,1,1
4676,131963,1300,0,0,0,0
4677,131799,3700,0,0,0,0
4678,131743,1600,0,0,0,0
4679,131701,3520,1,1,1,1
4682,1315,3560,1,1,0,0
4684,131179,6400,0,0,0,0
4685,131019,3570,1,1,0,0
4688,1307,3200,0,0,0,0
4689,130639,3530,0,0,0,0
4691,130420,6300,1,0,0,0
4692,130400,3560,1,0,0,0
4694,1303,3560,1,1,1,1
4695,130059,3560,1,1,1,1
4698,129700,2100,1,0,0,0
4699,129682,3510,0,0,0,0
4700,129643,6570,0,0,0,0
4701,129562,3560,1,1,0,0
4702,12955,3560,0,0,0,0
4703,129540,5300,1,0,0,0
4704,129519,3560,1,0,0,0
4705,129461,2110,1,1,1,1
4706,129339,2100,0,0,0,0
4707,129283,3560,0,0,0,0
4708,129279,6200,0,0,0,0
4709,129162,5300,0,0,0,0
4711,1291,3560,1,1,1,1
4712,128979,3200,1,1,1,1
4713,128862,5200,0,0,0,0
4714,128839,1200,0,0,0,0
4715,1288,3560,1,1,1,1
4716,128784,1200,0,0,0,0
4717,128741,3560,1,0,0,0
4718,128641,3300,1,0,0,0
4719,128562,3800,0,0,0,0
4720,128462,3560,1,1,1,1
4721,128400,4200,0,0,0,0
4723,1283,3560,0,0,0,0
4725,128239,1500,1,1,1,0
4726,128199,3560,1,1,1,1
4727,1281,3560,1,1,0,0
4728,128020,1200,0,0,0,0
4730,127819,1400,0,0,0,0
4731,127739,3560,1,1,1,1
4733,127560,3560,1,1,1,1
4734,1274,3560,1,1,1,1
4735,12735,3560,1,1,1,1
4738,1270,3560,1,0,0,0
4739,126961,3530,1,1,1,1
4740,126721,3530,1,1,1,1
4741,1267,3560,1,1,1,1
4742,126541,3200,0,0,0,0
4743,1264,3560,1,1,1,1
4744,126219,3560,1,0,0,0
4747,126020,1400,0,0,0,0
4748,1259,3560,1,1,1,0
4749,125860,3560,1,1,1,1
4750,125620,2800,1,1,0,0
4751,125462,6600,0,0,0,0
4752,1254,6300,1,1,0,0
4753,125399,3530,0,0,0,0
4754,125244,3560,0,0,0,0
4755,1252,3560,1,1,1,1
4756,125159,1100,0,0,0,0
4758,124981,1300,0,0,0,0
4759,124879,3700,1,1,0,0
4761,124821,3700,0,0,0,0
4762,124801,3200,0,0,0,0
4765,1246,2800,0,0,0,0
4766,124579,3200,0,0,0,0
4768,1243,3560,1,1,1,1
4769,124240,4830,1,0,0,0
4770,124099,3560,1,1,1,1
4771,1239,3560,1,0,0,0
4772,123839,2100,1,1,1,1
4773,123660,6400,0,0,0,0
4774,1235,3560,0,0,0,0
4775,123400,3300,1,0,0,0
4776,123300,1400,0,0,0,0
4778,1232,3560,0,0,0,0
4780,122979,6200,1,0,0,0
4782,122840,3800,0,0,0,0
4783,12276,6300,0,0,0,0
4784,122639,3560,1,1,0,0
4785,122360,2800,1,0,0,0
4786,122219,3540,0,0,0,0
4788,121865,5699,1,0,0,0
4789,121829,1200,0,0,0,0
4790,121810,3560,1,0,0,0
4792,121753,5699,0,0,0,0
4793,121713,3600,0,0,0,0
4794,121700,1800,0,0,0,0
4795,1217,3560,0,0,0,0
4796,121686,3560,1,1,0,0
4797,121681,3520,1,1,0,0
4799,121666,5699,0,0,0,0
4800,121649,4180,0,0,0,0
4801,121645,6540,0,0,0,0
4802,121600,3560,0,0,0,0
4804,121501,1100,0,0,0,0
4805,121482,6200,1,0,0,0
4806,121401,3400,1,0,0,0
4807,121280,3560,1,0,0,0
4808,121059,2900,0,0,0,0
4809,120899,3530,0,0,0,0
4812,1207,3560,0,0,0,0
4813,120663,2900,0,0,0,0
4815,120461,3300,1,0,0,0
4816,1204,2700,0,0,0,0
4818,120161,4300,1,0,0,0
4819,120041,3550,1,1,1,1
4820,120020,4830,0,0,0,0
4821,119982,3600,0,0,0,0
4822,119922,3300,0,0,0,0
4824,119485,5600,0,0,0,0
4825,119381,3560,1,1,0,0
4826,1193,3560,0,0,0,0
4827,119262,3560,1,1,1,0
4828,119164,5500,1,0,0,0
4829,119159,2900,1,0,0,0
4830,119039,3400,1,0,0,0
4832,1190,4450,0,0,0,0
4834,118819,3560,1,0,0,0
4836,118781,3600,1,0,0,0
4839,118519,3200,0,0,0,0
4840,118499,6600,0,0,0,0
4842,118261,1300,0,0,0,0
4843,118219,3200,1,1,1,1
4846,1180,3560,1,1,1,1
4847,117962,2800,1,0,0,0
4848,117939,4520,0,0,0,0
4849,117782,5699,1,0,0,0
4850,117721,3560,1,1,1,1
4854,1174,3560,1,1,1,1
4855,11735,3560,1,1,1,1
4856,117103,3560,0,0,0,0
4857,1171,3560,0,0,0,0
4858,117061,3560,1,1,1,0
4860,116942,1500,0,0,0,0
4861,116920,3200,1,0,0,0
4862,1169,3560,1,1,1,1
4863,116859,3560,1,1,1,1
4865,116500,4810,1,1,1,1
4866,116479,1500,1,0,0,0
4867,116340,3560,0,0,0,0
4868,116160,3560,1,0,0,0
4869,116119,3300,1,1,1,1
4870,1161,3560,1,1,0,0
4872,115981,3560,1,0,0,0
4873,115860,1500,0,0,0,0
4876,115781,5200,0,0,0,0
4877,115761,3560,1,0,0,0
4878,11575,5400,1,0,0,0
4880,115622,3100,1,1,1,1
4881,1155,3560,1,1,1,1
4882,115484,5500,0,0,0,0
4883,115481,3560,1,1,0,0
4884,115420,3560,1,1,0,0
4885,115380,4510,1,0,0,0
4886,115359,3560,1,1,1,1
4888,1153,3560,1,1,1,1
4889,115299,3200,1,1,1,1
4890,115179,3200,1,1,1,1
4892,1150,3560,0,0,0,0
4894,114801,6300,1,1,1,0
4895,1148,3560,1,1,1,0
4897,1146,3400,1,1,1,1
4899,1144,3560,1,0,0,0
4900,114359,3560,0,0,0,0
4901,114199,5600,0,0,0,0
4902,114139,2100,0,0,0,0
4903,113939,1800,0,0,0,0
4906,113500,3560,1,0,0,0
4907,113420,3560,1,1,0,0
4908,113402,3800,1,1,1,1
4909,113339,1300,0,0,0,0
4910,113320,2100,0,0,0,0
4911,113261,1200,0,0,0,0
4913,113179,3560,1,1,1,1
4914,113080,3300,0,0,0,0
4915,113040,3560,1,1,1,1
4916,112919,2900,0,0,0,0
4918,112519,3560,0,0,0,0
4919,112459,5500,1,1,0,0
4920,112402,5400,1,1,0,0
4921,112361,1300,0,0,0,0
4922,112321,6550,1,0,0,0
4923,112301,2110,0,0,0,0
4924,112279,3200,1,0,0,0
4925,112259,3200,0,0,0,0
4926,11215,3560,0,0,0,0
4927,112101,3600,0,0,0,0
4928,112085,5500,0,0,0,0
4929,111960,3570,0,0,0,0
4930,111939,3200,1,1,0,0
4933,111539,6400,1,1,0,0
4934,111482,3560,0,0,0,0
4935,1113,3560,1,1,0,0
4936,111222,1200,1,0,0,0
4937,110999,1800,1,1,1,0
4938,110961,3560,1,0,0,0
4939,110620,3600,0,0,0,0
4940,110380,2100,1,1,1,1
4941,1103,3300,0,0,0,0
4942,110281,2800,0,0,0,0
4943,110221,2120,0,0,0,0
4944,110102,6800,1,1,1,1
4946,1100,3560,1,1,1,1
4947,109879,2900,0,0,0,0
4949,109639,1300,0,0,0,0
4950,109621,3560,1,1,1,1
4951,109461,3560,1,1,1,1
4952,1094,3560,1,1,1,1
4953,109319,5699,1,1,0,0
4954,109239,3560,1,1,1,1
4955,109059,3300,1,1,0,0
4956,1090,3560,1,0,0,0
4958,10896,3560,1,1,1,1
4959,10882,2200,0,0,0,0
4960,108801,3560,1,1,0,0
4962,108639,3300,1,1,1,1
4963,108579,4200,0,0,0,0
4964,10834,2110,1,1,1,0
4965,1083,3560,0,0,0,0
4966,108280,1300,0,0,0,0
4967,108181,3540,0,0,0,0
4968,10813,3200,0,0,0,0
4969,108059,4520,0,0,0,0
4970,10795,3560,1,1,0,0
4971,10792,3560,1,1,1,1
4972,107908,3600,0,0,0,0
4973,10787,3560,1,1,1,1
4974,10785,3560,1,1,1,1
4975,10783,3560,1,1,1,1
4977,1077,3560,1,1,1,1
4978,10759,3560,1,1,1,1
4979,107460,3560,1,0,0,0
4980,10745,6300,0,0,0,0
4982,107379,2900,1,0,0,0
4983,10731,3560,1,1,1,1
4984,1073,3560,1,1,1,1
4985,107239,3400,1,1,1,1
4986,10719,5800,1,0,0,0
4987,10714,5100,1,1,1,0
4988,107122,2900,1,0,0,0
4989,107059,3800,1,1,1,1
4990,106980,1100,0,0,0,0
4991,106923,3560,1,0,0,0
4993,1068,4140,0,0,0,0
4996,106566,3560,0,0,0,0
4997,106562,5200,1,1,1,1
4998,10652,3560,1,1,1,1
4999,106460,3800,0,0,0,0
5000,10646,2110,1,1,1,1
5001,10643,3200,1,1,1,1
5002,106339,3560,1,1,1,1
5003,106281,2110,0,0,0,0
5004,106181,3560,1,1,1,1
5005,106159,2600,0,0,0,0
5006,106081,3580,0,0,0,0
5007,106039,3600,1,1,1,1
5008,105899,3560,1,1,1,1
5009,10586,5600,1,0,0,0
5011,1058,3560,1,1,1,1
5013,10569,3560,0,0,0,0
5016,10557,6400,0,0,0,0
5017,105562,3560,1,0,0,0
5018,10551,3560,0,0,0,0
5019,105499,3200,1,1,1,1
5020,105466,1200,1,0,0,0
5021,105401,1300,0,0,0,0
5022,10540,3560,0,0,0,0
5023,10537,1300,0,0,0,0
5024,105339,1500,0,0,0,0
5025,10531,1600,1,1,0,0
5026,105303,3560,1,1,1,1
5027,105280,4540,1,1,1,1
5028,105165,3560,0,0,0,0
5029,10513,2900,0,0,0,0
5030,105123,2200,1,0,0,0
5031,105059,2300,1,1,0,0
5032,105034,3560,1,1,0,0
5033,105020,6400,0,0,0,0
5034,104941,6100,1,1,1,1
5035,10491,3560,1,1,1,1
5036,104824,5100,1,0,0,0
5037,104679,3550,0,0,0,0
5039,10462,3560,0,0,0,0
5040,104479,3400,0,0,0,0
5042,10431,4820,0,0,0,0
5043,104299,5699,0,0,0,0
5044,10417,3200,1,1,1,1
5046,104000,3560,1,1,1,1
5047,10392,3560,1,1,1,1
5048,103887,3560,1,1,0,0
5049,10376,3560,1,1,1,1
5050,103719,2900,1,1,1,1
5052,103480,3100,0,0,0,0
5053,10345,2900,1,0,0,0
5054,103299,3200,1,1,1,1
5055,10327,3560,1,1,1,1
5056,103220,2100,1,1,1,0
5057,103185,3700,0,0,0,0
5058,10318,4840,0,0,0,0
5059,10315,2800,1,0,0,0
5061,103081,3600,0,0,0,0
5062,103041,3560,0,0,0,0
5063,103002,6300,1,0,0,0
5064,102999,3560,1,1,1,0
5065,102944,5400,0,0,0,0
5066,10291,3560,0,0,0,0
5067,1029,3560,1,1,1,1
5068,10279,2800,0,0,0,0
5069,102781,3560,0,0,0,0
5070,102680,2110,0,0,0,0
5072,10239,3560,1,1,1,1
5073,102359,3560,1,1,1,1
5074,10225,3560,1,1,0,0
5075,102160,1700,0,0,0,0
5076,102079,3560,1,1,1,1
5077,10207,3560,1,1,1,1
5078,10201,3200,1,1,1,1
5079,10185,1300,0,0,0,0
5080,101820,2800,1,1,1,1
5082,10168,1800,1,1,1,0
5084,10147,6200,1,1,1,1
5085,10143,1400,1,0,0,0
5086,10135,1600,0,0,0,0
5087,101279,3700,0,0,0,0
5088,10126,3560,1,1,1,1
5089,101139,3560,1,1,1,1
5090,10107,3560,1,1,1,1
5092,10087,2100,1,1,1,1
5093,100859,1300,0,0,0,0
5094,100820,3560,1,0,0,0
5095,100666,3300,0,0,0,0
5096,100579,3800,0,0,0,0
5097,10054,6540,0,0,0,0
5099,10042,3560,1,1,0,0
5101,10020,3560,0,0,0,0
5102,100199,1200,0,0,0,0
5103,100042,3600,1,1,1,1
5104,10000,2900,0,0,0,0
