clustered_label,0,1,2,3,4,5
580,1.0,1.0,1.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,1.0,1.0
650,1.0,1.0,1.0,1.0,0.0,0.0
650,1.0,1.0,1.0,1.0,0.0,0.0
650,1.0,1.0,0.0,0.0,0.0,0.0
650,1.0,1.0,1.0,0.0,0.0,0.0
650,1.0,1.0,0.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,0.0,0.0,0.0,0.0,0.0
260,1.0,1.0,1.0,1.0,1.0,1.0
260,1.0,1.0,1.0,1.0,1.0,1.0
580,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0,0.0
260,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,1.0,1.0,1.0
510,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,0.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,1.0
662,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,0.0,0.0
310,1.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,0.0,0.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0
360,1.0,1.0,0.0,0.0,0.0,0.0
310,1.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0
662,1.0,0.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
310,0.0,0.0,0.0,0.0,0.0,0.0
360,1.0,0.0,0.0,0.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,0.0,0.0
360,1.0,1.0,1.0,0.0,0.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
360,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,0.0,0.0,0.0,0.0,0.0
350,1.0,1.0,0.0,0.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,0.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,0.0,0.0,0.0
350,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
310,1.0,1.0,1.0,1.0,0.0,0.0
667,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,0.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,0.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
350,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
440,1.0,0.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,1.0
415,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,1.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,1.0
415,1.0,1.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
411,1.0,1.0,1.0,0.0,0.0,0.0
417,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,0.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
440,1.0,1.0,1.0,1.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
415,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,0.0,0.0
440,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
411,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
450,1.0,1.0,1.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
450,1.0,1.0,1.0,1.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
510,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,0.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
411,1.0,1.0,1.0,1.0,1.0,0.0
417,1.0,1.0,1.0,1.0,1.0,0.0
450,1.0,1.0,0.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
450,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
450,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
450,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
580,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
415,1.0,1.0,1.0,1.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
560,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
411,1.0,1.0,1.0,1.0,1.0,0.0
417,1.0,1.0,1.0,1.0,0.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,0.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,1.0,0.0
450,1.0,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,0.0,0.0,0.0
415,1.0,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,0.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
665,1.0,1.0,1.0,0.0,0.0,0.0
412,1.0,1.0,1.0,1.0,0.0,0.0
580,1.0,1.0,1.0,1.0,0.0,0.0
665,1.0,1.0,1.0,0.0,0.0,0.0
650,1.0,1.0,0.0,0.0,0.0,0.0
650,1.0,1.0,0.0,0.0,0.0,0.0
650,1.0,1.0,1.0,1.0,1.0,0.0
665,1.0,1.0,1.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
650,1.0,1.0,1.0,1.0,1.0,0.0
650,1.0,1.0,1.0,0.0,0.0,0.0
650,1.0,1.0,1.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
420,1.0,1.0,1.0,1.0,0.0,0.0
665,1.0,1.0,1.0,1.0,0.0,0.0
420,1.0,1.0,1.0,0.0,0.0,0.0
665,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,1.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
620,1.0,1.0,0.0,0.0,0.0,0.0
620,1.0,1.0,1.0,1.0,0.0,0.0
620,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
330,1.0,1.0,1.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,0.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,0.0,0.0,0.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
662,1.0,1.0,1.0,1.0,1.0,0.0
662,1.0,1.0,1.0,1.0,0.0,0.0
